name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~II,|~,|~E,|~0.5,|~153,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-3-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~153,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~153,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~153,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~153,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~153,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~153,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~153,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-153-row-4-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~152,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~152,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~152,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~152,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~152,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-5.png
Maras,|~,|~II,|~,|~F/G/H,|~0.6,|~152,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-1-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~152,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~152,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~152,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-3.png
,|~Salto bwd. % t. tucked over the bar.,|~II,|~,|~D,|~0.4,|~152,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-4.png
,|~Salto bwd. % t. piked over the bar.,|~II,|~,|~E,|~0.5,|~152,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~152,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-2-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~152,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~152,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~152,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-3.png
Kovacs,|~Double salto bwa. t. over the bar.,|~II,|~,|~D,|~0.4,|~152,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-4.png
Kolman,|~Kovacs with 1/1 t. Kovacs con 1/1 g.,|~II,|~,|~E,|~0.5,|~152,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-5.png
Bretschneider,|~Kovacs with 2/1 t. Kovacs con 2/1 g.,|~II,|~,|~F/G/H,|~0.6,|~152,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~152,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~152,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~152,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~152,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-4.png
,|~Kovacs piked or straight.,|~II,|~,|~E,|~0.5,|~152,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-5.png
Cassina,|~Kovacs straight or piked with 1/1 turn.,|~II,|~,|~F/G/H,|~0.6,|~152,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-152-row-4-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~146,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-1.png
,|~Giant swing fwd. with one arm in ungr. (360°).,|~I,|~,|~B,|~0.2,|~146,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-2.png
Zou Li Min,|~On one arm, giant swing fwd. w. 1/1 t. to e-grip and 1/1t.,|~I,|~,|~C,|~0.3,|~146,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~146,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~146,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~146,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-1-col-6.png
,|~. Grand tour arriere.,|~I,|~,|~A,|~0.1,|~146,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-1.png
,|~One arm giant swing bwd. (360°).,|~I,|~,|~B,|~0.2,|~146,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~146,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~146,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~146,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~146,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-2-col-6.png
,|~Giant swing bwd. with % turn.,|~I,|~,|~A,|~0.1,|~146,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-1.png
,|~,|~I,|~,|~B,|~0.2,|~146,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~146,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~146,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~146,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~146,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-3-col-6.png
,|~Giant swing bwd. with hop to undergrip.,|~I,|~,|~A,|~0.1,|~146,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-1.png
,|~,|~I,|~,|~B,|~0.2,|~146,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-2.png
Quast,|~Flying giant swing bwd. with 1/1 t.,|~I,|~,|~C,|~0.3,|~146,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~146,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~146,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~146,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-146-row-4-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~150,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-1.png
Voronin,|~Back uprise and piked vault with % t. to hang.,|~II,|~,|~B,|~0.2,|~150,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~150,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-3.png
Piatti,|~Stalder or free hip circle bwd to Tkatchev straddle, also with ¥ t. Tkatchev p. ab. también con % t.,|~II,|~,|~D,|~0.4,|~150,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-4.png
,|~Piatti straight. also with % t. to mix el-grip into back uprise to hdst.,|~II,|~,|~E,|~0.5,|~150,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~150,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-1-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~150,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-1.png
,|~Back uprise and rear vault with % t. to hang.,|~II,|~,|~B,|~0.2,|~150,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~150,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-3.png
,|~Piatti piked.also w. .%4t.,|~II,|~,|~D,|~0.4,|~150,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~150,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-5.png
Suarez,|~Piatti straight with 1/1 turn.,|~II,|~,|~F/G/H,|~0.6,|~150,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-2-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~150,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~150,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-2.png
Jager,|~‘Swing bwd. and salto fwd. t., p. or strad. to hg.,|~II,|~,|~C,|~0.3,|~150,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-3.png
Balabanov,|~Salto fwd. straight, also from el-grip.,|~II,|~,|~D,|~0.4,|~150,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~150,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-5.png
Winkler - Pogorelev,|~Salto fwd. straight with 1/1 t. also from el grip.,|~II,|~,|~F/G/H,|~0.6,|~150,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~150,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~150,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-2.png
,|~Czech giant and vault bwd. strad. to hang.,|~II,|~,|~C,|~0.3,|~150,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-3.png
Xiao Ruizhi,|~‘Swing fwd. and counter salto fwd. strad. to hg.,|~II,|~,|~D,|~0.4,|~150,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~150,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-5.png
,|~Salto fwd. straight with 2/1 t. also from el grip.,|~II,|~,|~F/G/H,|~0.6,|~150,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-150-row-4-col-6.png
,|~Back uprise to handstand.,|~I,|~,|~A,|~0.1,|~145,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-1.png
,|~Back uprise to hdst. with 1/1 turn also to mixt.,|~I,|~,|~B,|~0.2,|~145,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~145,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~145,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~145,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~145,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-1-col-6.png
,|~Back uprise to handstand with % turn.,|~I,|~,|~A,|~0.1,|~145,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-1.png
,|~Swing bwd. and pirouette to hang.,|~I,|~,|~B,|~0.2,|~145,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-2.png
,|~Swing bwd, and pirouette to support. SN ot,|~I,|~,|~C,|~0.3,|~145,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~145,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~145,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~145,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-2-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~145,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-1.png
,|~Giant swing fwd. with 1/1 turn in mixt grip.,|~I,|~,|~B,|~0.2,|~145,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-2.png
,|~Giant swing fwd. with 1/1 turn in double elgrip.,|~I,|~,|~C,|~0.3,|~145,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~145,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~145,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~145,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-3-col-6.png
,|~Giant swing fwd. with % t. thr. hdst.,|~I,|~,|~A,|~0.1,|~145,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-1.png
,|~Flying giant swing fwd. or with’ turn.,|~I,|~,|~B,|~0.2,|~145,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-2.png
,|~Flying giant swing fwd. with 1/1 t. ot |,|~I,|~,|~C,|~0.3,|~145,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~145,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~145,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~145,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-145-row-4-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~151,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~151,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-2.png
Deltchev,|~Swing fwd. % t. to salto fwd. strad. to hang.,|~II,|~,|~C,|~0.3,|~151,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~151,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~151,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~151,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-1-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~151,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~151,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-2.png
,|~‘Swing fwd. and salto bwd. piked w. Yt. to hang.,|~II,|~,|~C,|~0.3,|~151,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~151,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~151,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-5.png
Deff,|~,|~II,|~,|~F/G/H,|~0.6,|~151,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-2-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~151,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~151,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~151,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-3.png
Gaylord,|~Salto fwd, tuck or strad. over the bar, also from el-grip.,|~II,|~,|~D,|~0.4,|~151,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~151,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-5.png
Pegan,|~. Gaylord with % t. Gaylord with ¥ t. Gaylord con % g.,|~II,|~,|~F/G/H,|~0.6,|~151,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~151,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~151,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~151,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~151,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~151,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-5.png
Koudinov,|~. Gaylord with 1/1 t. Gaylord with 1/1 t. Gaylord con 1/1 g.,|~II,|~,|~F/G/H,|~0.6,|~151,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-151-row-4-col-6.png
,|~Salto bwd. piked or str. also with % or 1/1 t.,|~IV,|~Dismounts,|~A,|~0.1,|~160,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-1.png
,|~Salto bwd. str. with 3/2 or 2/1 t.,|~IV,|~Dismounts,|~B,|~0.2,|~160,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-2.png
,|~Salto bwd. str. with 5/2 or 3/1 t.,|~IV,|~Dismounts,|~C,|~0.3,|~160,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-3.png
,|~,|~IV,|~Dismounts,|~D,|~0.4,|~160,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~160,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~160,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-1-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~160,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-2-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~160,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-2-col-2.png
Tsukahara,|~Double salto bw. t. with 1/1 t.,|~IV,|~Dismounts,|~C,|~0.3,|~160,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-2-col-3.png
